customer_id,gender,age_group,income_group,offer_id,offer_type,difficulty_group,reward_group,duration_group,channel_web,channel_email,channel_mobile,channel_social,event,association_items
CUST_16130,M,Dewasa_Awal,Rendah,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa_Awal, income_Rendah, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_10803,M,Dewasa_Awal,Sedang,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa_Awal, income_Sedang, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_8453,F,Dewasa_Awal,Sedang,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_received,"gender_F, age_Dewasa_Awal, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_3248,M,Dewasa,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_5495,M,Lansia,Tinggi,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Lansia, income_Tinggi, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_7873,M,Dewasa,Tinggi,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_received,"gender_M, age_Dewasa, income_Tinggi, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_received"
CUST_650,F,Lansia,Tinggi,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_received,"gender_F, age_Lansia, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_7604,F,Dewasa,Tinggi,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_F, age_Dewasa, income_Tinggi, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_14989,F,Dewasa_Awal,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa_Awal, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_12782,M,Lansia,Rendah,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Lansia, income_Rendah, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_3148,F,Lansia,Rendah,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_F, age_Lansia, income_Rendah, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_14784,F,Dewasa,Tinggi,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_F, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_15449,M,Dewasa_Awal,Rendah,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa_Awal, income_Rendah, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_10117,F,Dewasa,Tinggi,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_F, age_Dewasa, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_1101,F,Dewasa,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_F, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_13056,F,Dewasa,Tinggi,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_received,"gender_F, age_Dewasa, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_9039,F,Lansia,Tinggi,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_received,"gender_F, age_Lansia, income_Tinggi, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_received"
CUST_601,F,Dewasa,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_F, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_656,F,Dewasa,Tinggi,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_F, age_Dewasa, income_Tinggi, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_15875,F,Lansia,Tinggi,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Lansia, income_Tinggi, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_1319,M,Lansia,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Lansia, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_8342,F,Dewasa,Tinggi,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_F, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_13957,M,Dewasa,Sedang,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa, income_Sedang, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_14076,M,Lansia,Rendah,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Lansia, income_Rendah, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_2844,M,Dewasa,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_1348,F,Lansia,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Lansia, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_3335,F,Lansia,Tinggi,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Lansia, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_7340,F,Dewasa,Rendah,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa, income_Rendah, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_14515,F,Dewasa,Tinggi,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_F, age_Dewasa, income_Tinggi, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_3812,F,Dewasa,Tinggi,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_F, age_Dewasa, income_Tinggi, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_902,M,Dewasa,Rendah,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa, income_Rendah, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_8674,F,Lansia,Sedang,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_received,"gender_F, age_Lansia, income_Sedang, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_received"
CUST_683,F,Lansia,Tinggi,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_received,"gender_F, age_Lansia, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_3855,F,Dewasa,Rendah,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa, income_Rendah, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_6130,M,Lansia,Sedang,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Lansia, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_468,M,Lansia,Sedang,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_received,"gender_M, age_Lansia, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_7497,M,Dewasa,Rendah,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa, income_Rendah, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_11566,M,Dewasa,Sedang,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_5343,M,Dewasa,Sedang,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Dewasa, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_16207,M,Lansia,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Lansia, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_11995,M,Lansia,Tinggi,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_received,"gender_M, age_Lansia, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_7368,M,Lansia,Tinggi,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_viewed,"gender_M, age_Lansia, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_6489,F,Dewasa,Sedang,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_F, age_Dewasa, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_1194,M,Dewasa,Tinggi,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa, income_Tinggi, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_11269,F,Dewasa,Tinggi,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_12797,M,Dewasa,Rendah,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa, income_Rendah, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_11654,M,Dewasa,Tinggi,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_208,F,Lansia,Tinggi,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_received,"gender_F, age_Lansia, income_Tinggi, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_received"
CUST_3540,M,Muda,Rendah,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Muda, income_Rendah, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_5561,M,Dewasa,Sedang,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_received,"gender_M, age_Dewasa, income_Sedang, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_received"
CUST_361,M,Dewasa_Awal,Sedang,OFFER_9,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa_Awal, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_8744,M,Dewasa,Tinggi,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_4289,F,Dewasa,Tinggi,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_F, age_Dewasa, income_Tinggi, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_6461,M,Dewasa_Awal,Sedang,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa_Awal, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_9273,M,Dewasa,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_2709,F,Dewasa,Tinggi,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_F, age_Dewasa, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_12573,M,Dewasa_Awal,Rendah,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa_Awal, income_Rendah, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_9094,M,Dewasa,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_13334,F,Dewasa,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_F, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_10687,F,Dewasa,Tinggi,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_viewed,"gender_F, age_Dewasa, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_12597,M,Dewasa_Awal,Sedang,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa_Awal, income_Sedang, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_6648,F,Dewasa,Tinggi,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_viewed,"gender_F, age_Dewasa, income_Tinggi, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_viewed"
CUST_15220,M,Dewasa,Rendah,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa, income_Rendah, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_8463,F,Dewasa,Sedang,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_F, age_Dewasa, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_8863,M,Lansia,Tinggi,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Lansia, income_Tinggi, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_16744,M,Lansia,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Lansia, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_8578,M,Dewasa_Awal,Tinggi,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_received,"gender_M, age_Dewasa_Awal, income_Tinggi, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_received"
CUST_15582,F,Dewasa,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_15648,O,Lansia,Tinggi,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_O, age_Lansia, income_Tinggi, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_1858,M,Muda,Sedang,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Muda, income_Sedang, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_11897,F,Dewasa,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_F, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_13800,M,Lansia,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Lansia, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_16238,F,Lansia,Tinggi,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Lansia, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_9759,M,Dewasa,Sedang,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa, income_Sedang, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_14089,M,Dewasa_Awal,Sedang,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa_Awal, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_5253,M,Muda,Sedang,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Muda, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
